"","X","carat","cut","color","clarity","fdepth","table","price","length","width","depth"
"2667",2667,0.31,1,3,2,62.6,55,698,4.35,4.31,2.71
"2668",2668,0.31,4,3,2,62.4,58,698,4.34,4.28,2.69
"2669",2669,0.31,1,7,6,61.4,56,698,4.36,4.34,2.67
"2670",2670,0.31,1,7,6,62.7,57,698,4.34,4.31,2.71
"2671",2671,0.31,2,7,6,63.4,59,698,4.32,4.29,2.73
"2672",2672,0.31,4,1,5,62.6,60,698,4.35,4.31,2.71
"2673",2673,0.31,2,1,5,63.2,59,698,4.31,4.24,2.7
"2674",2674,0.33,1,7,2,61.1,55,699,4.5,4.52,2.75
"2675",2675,0.42,2,1,1,62.9,56,700,4.77,4.8,3.01
"2676",2676,0.42,1,5,1,62.4,57,700,4.78,4.81,2.99
"2677",2677,0.42,4,3,5,60.9,58,700,4.84,4.85,2.95
"2678",2678,0.34,1,1,6,61.2,56,702,4.51,4.54,2.77
"2679",2679,0.39,2,5,6,62.2,58,702,4.63,4.69,2.9
"2680",2680,0.4,2,7,5,62.7,59,702,4.67,4.71,2.94
"2681",2681,0.32,1,1,6,61.8,55,702,4.4,4.43,2.73
"2682",2682,0.32,1,6,2,61.9,56,702,4.35,4.4,2.71
"2683",2683,0.4,2,7,5,60,63,702,4.76,4.8,2.87
"2684",2684,0.32,1,1,6,61.9,56,702,4.36,4.4,2.71
"2685",2685,0.38,1,4,2,61.7,55.4,703,4.67,4.7,2.89
"2686",2686,0.39,2,6,5,60,57,704,4.76,4.8,2.86
"2687",2687,0.38,2,7,6,61.6,59,705,4.65,4.7,2.88
"2688",2688,0.33,1,6,5,60.6,56,705,4.49,4.46,2.71
"2689",2689,0.41,2,1,5,60.5,63,705,4.77,4.81,2.9
"2690",2690,0.41,2,1,5,62.8,57,705,4.71,4.75,2.97
"2691",2691,0.32,1,5,5,62.9,56,706,4.4,4.38,2.76
"2692",2692,0.35,1,7,2,60.6,56,706,4.57,4.6,2.78
"2693",2693,0.27,2,7,2,61.9,56,439,4.14,4.17,2.57
"2694",2694,0.26,3,3,4,63.4,55,440,4.05,4.06,2.57
"2695",2695,0.24,1,7,2,61.8,56,442,3.99,4.04,2.48
"2696",2696,0.35,2,7,2,62.5,55,706,4.51,4.55,2.83
"2697",2697,0.35,2,7,2,61.2,56,706,4.53,4.56,2.78
"2698",2698,0.35,1,3,4,62.5,57,706,4.48,4.54,2.82
"2699",2699,0.39,1,3,6,62.3,55,707,4.67,4.7,2.92
"2700",2700,0.4,2,1,5,62.8,59,707,4.7,4.73,2.96
"2701",2701,0.31,1,7,4,62.1,56,707,4.32,4.35,2.69
"2702",2702,0.31,3,7,4,63.3,57,707,4.28,4.31,2.72
"2703",2703,0.31,2,7,4,62.1,56,707,4.27,4.33,2.67
"2704",2704,0.41,3,5,5,63.4,56,707,4.73,4.76,3.01
"2705",2705,0.32,1,3,3,62,54,708,4.39,4.42,2.73
"2706",2706,0.3,4,5,5,63,58,709,4.27,4.24,2.68
"2707",2707,0.3,1,4,3,61.9,57,709,4.35,4.31,2.68
"2708",2708,0.3,4,4,3,62.6,60,709,4.28,4.25,2.67
"2709",2709,0.3,4,5,5,60.6,60,709,4.32,4.3,2.61
"2710",2710,0.3,2,5,5,63.3,55,709,4.31,4.28,2.72
"2711",2711,0.3,4,5,5,62.1,58,709,4.28,4.25,2.65
"2712",2712,0.3,4,6,2,61,60,709,4.3,4.22,2.6
"2713",2713,0.31,1,7,3,61.3,60,710,4.33,4.38,2.67
"2714",2714,0.3,1,5,6,62.3,56,710,4.29,4.32,2.68
"2715",2715,0.3,4,5,6,60.6,59,710,4.28,4.36,2.62
"2716",2716,0.3,4,5,6,61,58,710,4.32,4.34,2.64
"2717",2717,0.3,1,5,6,62.3,56,710,4.27,4.3,2.67
"2718",2718,0.3,2,1,2,61.9,60,710,4.26,4.3,2.65
"2719",2719,0.3,1,5,6,62.5,57,710,4.25,4.29,2.67
"2720",2720,0.39,2,4,6,59.6,57,712,4.77,4.82,2.86
"2721",2721,0.32,1,5,6,61.1,56,713,4.42,4.45,2.71
"2722",2722,0.38,1,3,2,62.1,55.4,714,4.63,4.68,2.89
"2723",2723,0.29,1,4,2,61.7,56,444,4.22,4.27,2.62
"2724",2724,0.33,3,4,5,63.6,57,445,4.39,4.42,2.8
"2725",2725,0.31,2,3,5,61.1,55,446,4.35,4.39,2.67
"2726",2726,0.35,1,4,8,61.8,55,715,4.55,4.57,2.82
"2727",2727,0.32,1,6,2,61.9,57,716,4.38,4.41,2.72
"2728",2728,0.43,1,1,1,62.1,56,716,4.84,4.85,3.01
"2729",2729,0.43,2,3,5,61.5,58,716,4.8,4.86,2.97
"2730",2730,0.41,2,5,5,60.3,63,717,4.78,4.8,2.89
"2731",2731,0.39,3,6,5,63.3,54,718,4.62,4.67,2.94
"2732",2732,0.33,1,4,8,61.5,56,719,4.43,4.47,2.74
"2733",2733,0.41,4,7,5,62.5,58,719,4.75,4.78,2.98
"2734",2734,0.34,1,7,2,60.6,57,720,4.52,4.57,2.75
"2735",2735,0.32,1,1,5,61.8,55,720,4.45,4.42,2.74
"2736",2736,0.32,1,3,2,61.3,55,720,4.43,4.41,2.71
"2737",2737,0.32,1,3,2,61.5,57,720,4.42,4.4,2.71
"2738",2738,0.32,4,7,6,59.8,59,720,4.52,4.48,2.69
"2739",2739,0.32,1,7,6,61.6,57,720,4.41,4.39,2.71
"2740",2740,0.32,4,7,6,62.6,58,720,4.39,4.37,2.74
"2741",2741,0.32,4,7,6,62.4,59,720,4.36,4.33,2.71
"2742",2742,0.32,4,1,5,62.2,58,720,4.39,4.36,2.72
"2743",2743,0.4,3,5,5,63.6,57,720,4.67,4.7,2.98
"2744",2744,0.38,1,7,6,61,55,721,4.67,4.71,2.86
"2745",2745,0.31,1,1,2,61.2,55,722,4.4,4.43,2.7
"2746",2746,0.42,4,1,5,61.5,58,722,4.78,4.84,2.96
"2747",2747,0.38,1,7,5,61,55,723,4.69,4.73,2.87
"2748",2748,0.33,1,1,6,62,56,723,4.46,4.48,2.77
"2749",2749,0.33,4,1,6,61.7,60,723,4.4,4.45,2.73
"2750",2750,0.33,1,1,6,62.3,57,723,4.37,4.43,2.74
"2751",2751,0.26,4,1,4,58.9,61,724,4.19,4.16,2.46
"2752",2752,0.4,1,3,6,61.4,55,725,4.76,4.78,2.93
"2753",2753,0.31,2,3,5,60.5,60,446,4.33,4.4,2.64
"2754",2754,0.34,2,6,1,60,62,447,4.51,4.55,2.72
"2755",2755,0.34,4,4,5,60.2,59,447,4.52,4.55,2.73
"2756",2756,0.41,2,1,5,60.4,58,725,4.75,4.79,2.88
"2757",2757,0.36,1,6,6,62,55,726,4.55,4.58,2.83
"2758",2758,0.36,4,6,6,61.4,58,726,4.56,4.6,2.81
"2759",2759,0.34,4,6,5,59.3,60,727,4.58,4.52,2.7
"2760",2760,0.42,2,1,5,61.4,54,728,4.83,4.87,2.98
"2761",2761,0.36,4,3,6,61,60,729,4.6,4.55,2.79
"2762",2762,0.36,1,3,6,62.1,55,729,4.61,4.57,2.85
"2763",2763,0.34,2,6,6,62.5,57.5,730,4.4,4.45,2.77
"2764",2764,0.33,1,3,3,62.1,55,730,4.46,4.5,2.78
"2765",2765,0.32,1,7,4,61.4,55,730,4.4,4.43,2.71
"2766",2766,0.32,1,7,4,61.7,57,730,4.41,4.44,2.73
"2767",2767,0.32,4,3,3,60.9,58,730,4.4,4.43,2.69
"2768",2768,0.32,1,7,4,61.2,56,730,4.41,4.42,2.7
"2769",2769,0.3,1,1,4,61.5,55,731,4.33,4.35,2.67
"2770",2770,0.4,4,3,2,62.7,59,731,4.63,4.71,2.93
"2771",2771,0.31,2,5,5,63.5,57,732,4.32,4.28,2.73
"2772",2772,0.31,4,5,5,60.9,60,732,4.39,4.38,2.67
"2773",2773,0.31,4,5,5,61.4,58,732,4.39,4.34,2.68
"2774",2774,0.31,1,5,5,62.9,56,732,4.34,4.31,2.72
"2775",2775,0.31,1,5,5,62.9,57,732,4.32,4.27,2.7
"2776",2776,0.44,3,3,5,63.5,57,733,4.82,4.85,3.07
"2777",2777,0.39,2,7,6,60.4,61,734,4.71,4.73,2.85
"2778",2778,0.31,4,1,2,61,58,734,4.37,4.39,2.67
"2779",2779,0.31,4,5,6,61.2,59,734,4.32,4.37,2.66
"2780",2780,0.31,1,5,6,61.6,57,734,4.36,4.38,2.69
"2781",2781,0.31,1,5,6,59,57,734,4.44,4.48,2.63
"2782",2782,0.31,1,5,6,62.1,56,734,4.34,4.35,2.7
"2783",2783,0.3,4,5,1,62.3,58,447,4.29,4.32,2.68
"2784",2784,0.3,2,5,1,61.8,58,447,4.29,4.32,2.66
"2785",2785,0.28,1,4,2,61.8,55,448,4.2,4.25,2.61
"2786",2786,0.3,1,7,3,60.9,56.8,735,4.34,4.38,2.65
"2787",2787,0.3,1,5,6,61.8,55,736,4.27,4.3,2.65
"2788",2788,0.38,1,4,4,61.7,56,737,4.67,4.7,2.89
"2789",2789,0.4,4,6,5,62.5,59,737,4.67,4.71,2.93
"2790",2790,0.35,1,4,8,62.5,55,737,4.52,4.54,2.83
"2791",2791,0.4,1,1,5,60.5,57,737,4.77,4.81,2.9
"2792",2792,0.3,4,7,3,61.3,58,737,4.29,4.33,2.64
"2793",2793,0.33,1,1,6,60.5,55,738,4.52,4.56,2.74
"2794",2794,0.41,3,5,5,63.8,56,738,4.68,4.72,3
"2795",2795,0.41,3,7,5,64.2,57,739,4.67,4.71,3.01
"2796",2796,0.36,3,5,6,63.4,54,739,4.51,4.57,2.88
"2797",2797,0.25,4,1,4,62,59,740,4.08,4.05,2.52
"2798",2798,0.36,2,6,6,61.3,59,741,4.55,4.6,2.79
"2799",2799,0.3,4,5,4,60.7,59,741,4.33,4.34,2.63
"2800",2800,0.3,1,1,4,62,56,742,4.3,4.34,2.68
"2801",2801,0.3,1,5,2,61.2,59,742,4.29,4.31,2.63
"2802",2802,0.41,1,3,6,61.5,55,743,4.78,4.81,2.95
"2803",2803,0.33,4,1,5,62.7,56,743,4.45,4.39,2.77
"2804",2804,0.33,4,3,2,59.7,59,743,4.53,4.52,2.7
"2805",2805,0.33,4,3,2,61.9,58,743,4.45,4.43,2.75
"2806",2806,0.33,4,7,6,59.3,61,743,4.51,4.49,2.67
"2807",2807,0.33,4,7,6,62,58,743,4.45,4.42,2.75
"2808",2808,0.33,4,1,5,61.1,58,743,4.47,4.43,2.72
"2809",2809,0.33,4,1,5,60.6,60,743,4.44,4.41,2.68
"2810",2810,0.41,1,5,5,60.5,57,744,4.81,4.85,2.92
"2811",2811,0.34,1,1,6,62.5,55,745,4.46,4.5,2.8
"2812",2812,0.34,2,1,6,62.8,58,745,4.43,4.45,2.79
"2813",2813,0.24,2,3,4,61.3,57,449,4.01,4.04,2.46
"2814",2814,0.24,1,3,3,62.4,56,449,3.99,4.03,2.5
"2815",2815,0.32,2,4,6,62.8,58,449,4.33,4.37,2.73
"2816",2816,0.39,4,7,1,62.7,54,746,4.71,4.64,2.93
"2817",2817,0.37,1,6,6,60.6,56,746,4.63,4.64,2.81
"2818",2818,0.37,2,6,6,61,58,746,4.61,4.63,2.82
"2819",2819,0.36,1,1,6,61,54,747,4.6,4.64,2.82
"2820",2820,0.35,1,6,5,62.2,56,748,4.52,4.48,2.8
"2821",2821,0.37,4,4,2,61.4,59,749,4.61,4.55,2.81
"2822",2822,0.31,1,6,6,61.9,57,749,4.34,4.32,2.68
"2823",2823,0.39,1,4,4,62,56,750,4.67,4.72,2.91
"2824",2824,0.34,1,3,3,61.1,56,751,4.51,4.56,2.77
"2825",2825,0.27,1,5,4,61.5,56,752,4.18,4.15,2.56
"2826",2826,0.33,2,7,4,60.9,57,752,4.43,4.5,2.72
"2827",2827,0.33,1,3,3,62.2,55,752,4.4,4.44,2.75
"2828",2828,0.41,2,1,5,59.3,59,753,4.86,4.89,2.89
"2829",2829,0.42,2,6,5,60.6,58,753,4.81,4.89,2.94
"2830",2830,0.37,1,4,8,61.4,55,754,4.65,4.67,2.86
"2831",2831,0.3,2,1,2,61.7,56,755,4.3,4.33,2.66
"2832",2832,0.38,2,7,5,62.1,54,755,4.64,4.67,2.9
"2833",2833,0.41,4,6,5,61.8,58,755,4.75,4.76,2.94
"2834",2834,0.41,2,1,5,61.4,56,755,4.77,4.81,2.94
"2835",2835,0.35,1,7,4,61.8,55,756,4.54,4.56,2.81
"2836",2836,0.32,4,5,5,63,58,756,4.4,4.36,2.76
"2837",2837,0.32,1,4,3,61.7,55,756,4.4,4.39,2.71
"2838",2838,0.32,4,5,5,60.2,58,756,4.43,4.4,2.66
"2839",2839,0.32,2,5,5,63.3,57,756,4.38,4.37,2.77
"2840",2840,0.31,1,1,6,62,56,756,4.38,4.36,2.71
"2841",2841,0.31,1,6,6,61.6,55,757,4.36,4.38,2.69
"2842",2842,0.34,1,1,6,62.1,54.1,758,4.47,4.5,2.78
"2843",2843,0.32,1,3,5,60.6,57,449,4.4,4.44,2.68
"2844",2844,0.32,1,4,6,61.6,56,449,4.37,4.39,2.7
"2845",2845,0.32,1,7,1,61.8,55,450,4.4,4.43,2.73
"2846",2846,0.32,1,5,6,62.2,56,758,4.38,4.4,2.73
"2847",2847,0.32,1,5,6,62.7,57,758,4.4,4.44,2.77
"2848",2848,0.32,1,5,6,62.2,56,758,4.36,4.39,2.72
"2849",2849,0.36,2,5,6,64,56,759,4.49,4.51,2.88
"2850",2850,0.37,2,5,6,60,57,760,4.7,4.76,2.84
"2851",2851,0.34,1,6,2,61.9,55,760,4.49,4.52,2.79
"2852",2852,0.4,2,7,2,60.4,57,760,4.76,4.77,2.88
"2853",2853,0.42,1,5,5,62.1,54,761,4.84,4.86,3.01
"2854",2854,0.33,4,5,6,60.8,60,762,4.52,4.46,2.73
"2855",2855,0.38,2,7,2,62,57,764,4.65,4.68,2.89
"2856",2856,0.3,1,7,3,61.7,57,764,4.31,4.35,2.67
"2857",2857,0.3,1,7,3,61.6,58,764,4.31,4.32,2.66
"2858",2858,0.3,1,3,8,62.2,54,764,4.34,4.37,2.71
"2859",2859,0.33,3,6,3,63.3,57,764,4.38,4.44,2.79
"2860",2860,0.4,2,7,1,63.4,59,765,4.66,4.64,2.95
"2861",2861,0.4,3,4,5,63.9,57,765,4.7,4.66,2.99
"2862",2862,0.34,1,3,2,62.1,57,765,4.51,4.48,2.79
"2863",2863,0.34,4,7,6,60.3,59,765,4.53,4.49,2.72
"2864",2864,0.34,1,7,6,62,54,765,4.5,4.47,2.78
"2865",2865,0.34,1,7,6,62.9,55,765,4.52,4.45,2.82
"2866",2866,0.34,4,1,5,60.3,57,765,4.56,4.53,2.74
"2867",2867,0.34,1,1,5,63,55,765,4.47,4.42,2.8
"2868",2868,0.3,1,1,4,61.9,59,766,4.27,4.3,2.65
"2869",2869,0.3,1,1,4,61.6,56,766,4.32,4.35,2.67
"2870",2870,0.38,4,3,2,61.6,58,766,4.65,4.7,2.88
"2871",2871,0.39,2,2,3,57.8,59,767,4.85,4.9,2.82
"2872",2872,0.35,1,1,6,61.6,55,767,4.49,4.54,2.78
"2873",2873,0.2,4,1,6,59,60,367,3.81,3.78,2.24
"2874",2874,0.3,4,2,6,62.2,58,368,4.28,4.3,2.67
"2875",2875,0.32,1,4,1,61.7,55,371,4.39,4.42,2.72
"2876",2876,0.3,1,3,5,61.3,58,450,4.3,4.34,2.65
"2877",2877,0.3,4,2,5,62.7,59,450,4.27,4.21,2.66
"2878",2878,0.37,1,2,5,62.2,53,451,4.63,4.67,2.89
"2879",2879,0.38,1,4,4,62,54.5,768,4.66,4.69,2.9
"2880",2880,0.4,4,6,5,61.7,59,769,4.75,4.72,2.92
"2881",2881,0.26,1,1,4,61.5,56,769,4.11,4.08,2.52
"2882",2882,0.4,1,4,4,61.6,56,770,4.75,4.76,2.93
"2883",2883,0.36,4,6,5,61.1,59,770,4.62,4.58,2.81
"2884",2884,0.42,1,4,2,61.5,56,771,4.83,4.86,2.98
"2885",2885,0.4,2,7,6,61.9,59,772,4.67,4.7,2.9
"2886",2886,0.31,1,3,8,62,56,772,4.36,4.39,2.71
"2887",2887,0.4,2,5,5,61.4,56,772,4.72,4.83,2.93
"2888",2888,0.4,4,5,5,61.7,58,772,4.7,4.74,2.91
"2889",2889,0.32,4,7,2,61.2,62,773,4.45,4.41,2.71
"2890",2890,0.42,2,1,5,62.5,55,773,4.8,4.83,3.01
"2891",2891,0.42,4,1,5,62.7,59,773,4.78,4.79,3
"2892",2892,0.43,2,2,4,63.6,56,774,4.78,4.85,3.06
"2893",2893,0.43,3,5,5,63.4,55,774,4.78,4.84,3.05
"2894",2894,0.41,4,1,5,60.4,59,775,4.8,4.75,2.88
"2895",2895,0.34,2,1,4,62.7,59,775,4.41,4.43,2.77
"2896",2896,0.34,4,3,3,61.5,60,775,4.45,4.49,2.75
"2897",2897,0.3,1,3,4,61.7,54,776,4.34,4.31,2.67
"2898",2898,0.3,4,3,4,62,58,776,4.35,4.3,2.68
"2899",2899,0.3,2,3,4,63.4,57,776,4.24,4.21,2.68
"2900",2900,0.3,1,7,2,61.8,55,776,4.33,4.31,2.67
"2901",2901,0.3,4,7,2,62.3,59,776,4.3,4.27,2.67
"2902",2902,0.3,4,7,2,62.9,60,776,4.29,4.26,2.69
"2903",2903,0.3,4,7,2,62.8,59,776,4.27,4.23,2.67
"2904",2904,0.3,1,6,6,61.4,57,776,4.36,4.34,2.67
"2905",2905,0.3,4,6,6,61.4,60,776,4.34,4.29,2.65
"2906",2906,0.31,1,4,6,61.4,55,452,4.35,4.41,2.69
"2907",2907,0.26,1,5,2,62,55,452,4.1,4.12,2.55
"2908",2908,0.26,2,6,6,62.4,58,453,4.06,4.08,2.54
"2909",2909,0.3,1,6,6,62.1,55,776,4.31,4.26,2.66
"2910",2910,0.3,1,6,3,61.9,57,776,4.3,4.32,2.67
"2911",2911,0.31,1,5,4,61.9,55,777,4.36,4.39,2.71
"2912",2912,0.41,2,3,5,58.1,61,778,4.91,4.97,2.87
"2913",2913,0.44,4,1,5,62.3,58,778,4.85,4.88,3.03
"2914",2914,0.32,1,7,3,61.7,56,779,4.39,4.42,2.72
"2915",2915,0.3,3,6,8,64.3,53,780,4.22,4.27,2.73
"2916",2916,0.33,1,5,5,62.8,56,780,4.43,4.39,2.77
"2917",2917,0.33,1,5,6,62.1,56,781,4.44,4.48,2.77
"2918",2918,0.33,1,5,6,62.3,56,781,4.43,4.46,2.77
"2919",2919,0.33,1,5,6,60.9,55,781,4.46,4.5,2.73
"2920",2920,0.47,1,3,1,62.4,53,782,4.98,5.02,3.12
"2921",2921,0.42,2,5,5,62.3,58,784,4.8,4.83,3
"2922",2922,0.41,4,7,1,61.4,58,784,4.8,4.75,2.93
"2923",2923,0.32,1,7,3,61.8,56,786,4.39,4.41,2.72
"2924",2924,0.28,1,6,4,61.5,57,787,4.19,4.24,2.59
"2925",2925,0.28,1,6,8,61.4,57,787,4.22,4.25,2.6
"2926",2926,0.39,3,7,6,63.3,57,787,4.61,4.65,2.93
"2927",2927,0.39,1,3,6,61.6,56,788,4.68,4.71,2.89
"2928",2928,0.35,4,1,5,61.2,58,788,4.59,4.53,2.79
"2929",2929,0.35,1,6,2,62.4,57,788,4.49,4.52,2.81
"2930",2930,0.31,1,7,3,61.8,54,789,4.38,4.42,2.72
"2931",2931,0.31,1,7,3,62.1,55,789,4.33,4.36,2.7
"2932",2932,0.43,1,7,5,62.6,56,789,4.79,4.82,3.01
"2933",2933,0.3,4,7,3,61.8,59,789,4.28,4.33,2.66
"2934",2934,0.3,2,7,3,62.7,59,789,4.22,4.27,2.66
"2935",2935,0.3,4,7,3,60.5,59,789,4.33,4.36,2.63
"2936",2936,0.31,1,2,4,61.8,54,453,4.38,4.39,2.71
"2937",2937,0.25,1,7,2,62.5,55,454,4,4.02,2.51
"2938",2938,0.26,1,6,6,62.3,56,456,4.1,4.12,2.56
"2939",2939,0.3,3,7,3,63.5,57,789,4.23,4.27,2.7
"2940",2940,0.3,1,1,4,61.4,57,789,4.32,4.34,2.66
"2941",2941,0.3,2,7,3,62.1,56,789,4.29,4.31,2.67
"2942",2942,0.3,1,1,4,61.9,57,789,4.28,4.31,2.66
"2943",2943,0.3,2,6,3,61,57,790,4.33,4.36,2.65
"2944",2944,0.34,1,1,2,61.6,55,790,4.5,4.52,2.78
"2945",2945,0.32,1,5,4,61.7,55,790,4.39,4.42,2.72
"2946",2946,0.31,1,1,4,62.4,53,791,4.33,4.35,2.71
"2947",2947,0.37,1,6,5,62.4,54,791,4.63,4.6,2.88
"2948",2948,0.41,1,5,5,62.2,57,791,4.7,4.76,2.94
"2949",2949,0.4,1,7,6,62.4,54,792,4.74,4.75,2.96
"2950",2950,0.43,4,6,5,60.5,60,792,4.84,4.88,2.94
"2951",2951,0.43,2,1,5,62.4,56,792,4.79,4.83,3
"2952",2952,0.36,1,7,4,61.7,54,794,4.59,4.62,2.84
"2953",2953,0.33,2,7,3,61.2,57,795,4.47,4.5,2.74
"2954",2954,0.3,1,6,2,61.8,55,795,4.32,4.36,2.68
"2955",2955,0.27,1,6,8,61.8,55,796,4.16,4.19,2.58
"2956",2956,0.37,1,7,2,60.9,57,798,4.65,4.68,2.84
"2957",2957,0.4,3,5,1,63.9,53,798,4.71,4.68,3
"2958",2958,0.35,4,3,3,60.6,60,798,4.51,4.57,2.75
"2959",2959,0.27,1,1,4,62.1,57,799,4.15,4.13,2.57
"2960",2960,0.27,1,5,3,62.2,56,799,4.15,4.12,2.57
"2961",2961,0.36,1,5,6,61.8,55,800,4.58,4.61,2.84
"2962",2962,0.38,2,6,6,62.8,57,800,4.58,4.62,2.89
"2963",2963,0.31,4,6,3,59.7,59,801,4.45,4.49,2.67
"2964",2964,0.3,1,6,3,62,55,802,4.3,4.34,2.68
"2965",2965,0.31,4,6,6,59,59,802,4.47,4.44,2.63
"2966",2966,0.34,2,4,6,61.6,56,457,4.47,4.51,2.76
"2967",2967,0.23,2,5,4,62.4,53,458,3.94,3.95,2.46
"2968",2968,0.25,1,7,6,61.8,58,459,4.04,4.08,2.51
"2969",2969,0.31,1,3,4,62.6,56,802,4.37,4.32,2.72
"2970",2970,0.31,4,3,4,62.6,60,802,4.33,4.29,2.7
"2971",2971,0.31,4,7,2,61.2,59,802,4.37,4.35,2.67
"2972",2972,0.31,4,7,2,61.2,60,802,4.33,4.3,2.64
"2973",2973,0.31,3,7,2,63.7,56,802,4.3,4.27,2.73
"2974",2974,0.31,1,6,6,62.1,53,802,4.39,4.34,2.71
"2975",2975,0.31,4,6,6,62,58,802,4.37,4.31,2.69
"2976",2976,0.31,1,6,6,62.3,55,802,4.33,4.3,2.69
"2977",2977,0.31,1,6,6,62.6,57,802,4.33,4.27,2.69
"2978",2978,0.36,1,6,2,61.3,54,803,4.63,4.65,2.84
"2979",2979,0.34,4,4,3,62.6,58,803,4.47,4.45,2.79
"2980",2980,0.34,1,5,5,60.4,57,803,4.53,4.51,2.73
"2981",2981,0.34,1,4,3,61.8,56,803,4.5,4.47,2.77
"2982",2982,0.33,4,1,6,61.9,58,804,4.47,4.42,2.75
"2983",2983,0.34,1,1,2,61.2,57,805,4.45,4.51,2.74
"2984",2984,0.34,2,5,6,62.9,55,805,4.43,4.47,2.8
"2985",2985,0.34,4,1,2,59.9,58,805,4.54,4.58,2.73
"2986",2986,0.35,1,7,6,61.3,56,807,4.55,4.58,2.8
"2987",2987,0.4,2,7,6,62.9,56,807,4.69,4.72,2.96
"2988",2988,0.4,1,3,2,61.8,56,807,4.74,4.78,2.94
"2989",2989,0.32,1,5,4,61.6,54,809,4.41,4.46,2.73
"2990",2990,0.36,4,3,2,61.6,59,810,4.57,4.52,2.8
"2991",2991,0.36,4,1,5,61.3,56,810,4.62,4.58,2.82
"2992",2992,0.36,5,6,2,55.3,67,810,4.79,4.72,2.63
"2993",2993,0.33,1,6,4,61.9,56,810,4.42,4.46,2.75
"2994",2994,0.37,1,3,3,62.3,56,810,4.56,4.59,2.85
"2995",2995,0.37,1,1,6,62.7,56,811,4.55,4.6,2.87
"2996",2996,0.34,1,4,5,62.4,56,459,4.45,4.49,2.79
"2997",2997,0.24,2,6,2,61,57,461,4.01,4.04,2.45
"2998",2998,0.32,3,3,5,63.1,58,461,4.33,4.36,2.74
"2999",2999,0.37,1,6,2,61.1,57,811,4.61,4.65,2.83
"3000",3000,0.38,4,5,1,62.1,55,812,4.65,4.62,2.88
"3001",3001,0.44,2,4,2,61.9,57,813,4.86,4.89,3.01
"3002",3002,0.3,2,1,4,60.7,55,814,4.35,4.36,2.65
"3003",3003,0.3,1,5,4,62,53,814,4.33,4.35,2.69
"3004",3004,0.32,1,7,3,61.9,55,814,4.43,4.46,2.75
"3005",3005,0.32,1,7,3,61.8,54,814,4.4,4.43,2.73
"3006",3006,0.3,1,6,3,62.5,55,814,4.26,4.29,2.67
"3007",3007,0.32,1,3,8,61.2,57,814,4.41,4.44,2.71
"3008",3008,0.26,4,1,3,60.9,59,814,4.12,4.09,2.5
"3009",3009,0.37,1,7,4,61.6,55,815,4.62,4.66,2.86
"3010",3010,0.29,1,1,8,61.9,57,815,4.25,4.29,2.64
"3011",3011,0.31,4,1,2,61.9,56,816,4.37,4.32,2.69
"3012",3012,0.31,1,1,4,61,56,816,4.39,4.43,2.69
"3013",3013,0.31,4,7,3,60.7,58,816,4.37,4.4,2.66
"3014",3014,0.31,4,7,3,62.2,59,816,4.3,4.32,2.68
"3015",3015,0.31,4,7,3,60.5,60,816,4.33,4.4,2.64
"3016",3016,0.36,1,6,4,61.4,56,817,4.58,4.61,2.82
"3017",3017,0.41,2,1,1,63.4,58,818,4.75,4.71,3
"3018",3018,0.4,2,3,2,61.3,59,818,4.79,4.74,2.92
"3019",3019,0.3,1,7,4,62.9,55,819,4.31,4.28,2.7
"3020",3020,0.4,3,7,2,59.6,61,820,4.8,4.86,2.88
"3021",3021,0.39,2,6,6,58.8,59,821,4.8,4.83,2.83
"3022",3022,0.39,4,6,5,60.1,59,823,4.77,4.74,2.86
"3023",3023,0.41,1,1,5,61.2,55,824,4.8,4.84,2.95
"3024",3024,0.32,1,1,2,61.8,56,825,4.4,4.43,2.73
"3025",3025,0.3,1,1,3,62.4,55,826,4.32,4.34,2.7
"3026",3026,0.26,1,3,2,62.2,55,462,4.06,4.11,2.54
"3027",3027,0.31,3,5,1,63.6,54,462,4.31,4.34,2.75
"3028",3028,0.31,1,5,1,62.1,57,462,4.32,4.34,2.69
"3029",3029,0.41,3,6,2,64.4,57,827,4.67,4.71,3.02
"3030",3030,0.35,1,5,5,61.6,55,827,4.56,4.53,2.8
"3031",3031,0.41,1,4,4,61.6,57,827,4.76,4.78,2.94
"3032",3032,0.41,2,7,6,59.9,59,827,4.82,4.86,2.9
"3033",3033,0.41,4,7,6,61.9,59,827,4.73,4.77,2.94
"3034",3034,0.41,1,7,6,62.4,54,827,4.78,4.81,2.99
"3035",3035,0.41,1,7,6,62.5,56,827,4.72,4.75,2.96
"3036",3036,0.32,1,1,3,62.2,55,827,4.37,4.41,2.73
"3037",3037,0.44,1,2,6,62.3,54,828,4.89,4.86,3.04
"3038",3038,0.28,1,1,4,60.3,57,828,4.25,4.21,2.55
"3039",3039,0.32,4,3,4,62.1,58,828,4.39,4.34,2.71
"3040",3040,0.32,1,7,2,61.2,56,828,4.44,4.42,2.71
"3041",3041,0.32,1,7,2,61.9,55,828,4.43,4.39,2.73
"3042",3042,0.32,4,7,2,62.4,58,828,4.4,4.35,2.73
"3043",3043,0.32,4,6,6,59.4,58,828,4.48,4.44,2.65
"3044",3044,0.32,1,6,6,61.1,57,828,4.44,4.4,2.7
"3045",3045,0.32,4,6,6,61.4,60,828,4.42,4.38,2.7
